pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.25,0.9000000000000001,0.775,70.1882345701879,True
0.3,0.2,-0.25,0.9000000000000001,0.8,67.21675662938601,False
0.3,0.2,-0.25,0.9000000000000001,0.8250000000000001,64.34338421261772,True
0.3,0.2,-0.25,0.9000000000000001,0.8500000000000001,61.57324896530747,True
0.3,0.2,-0.25,0.9000000000000001,0.8750000000000001,58.91754557162784,True
0.3,0.2,-0.25,0.9000000000000001,0.9000000000000001,56.38787371806112,False
0.3,0.2,-0.25,0.9000000000000001,0.9250000000000002,54.00245186366855,False
0.3,0.2,-0.25,0.9000000000000001,0.9500000000000002,51.78280694195596,False
0.3,0.2,-0.25,0.9000000000000001,0.9750000000000002,49.752784420949524,False
0.3,0.2,-0.25,0.9500000000000002,0.75,66.30409970895725,True
0.3,0.2,-0.25,0.9500000000000002,0.775,63.19474866694952,True
0.3,0.2,-0.25,0.9500000000000002,0.8,60.193087353566376,True
0.3,0.2,-0.25,0.9500000000000002,0.8250000000000001,57.30708777044566,False
0.3,0.2,-0.25,0.9500000000000002,0.8500000000000001,54.547501753292124,False
0.3,0.2,-0.25,0.9500000000000002,0.8750000000000001,51.93025603381983,False
0.3,0.2,-0.25,0.9500000000000002,0.9000000000000001,49.475345985817334,True
0.3,0.2,-0.25,0.9500000000000002,0.9250000000000002,47.20840935807458,True
0.3,0.2,-0.25,0.9500000000000002,0.9500000000000002,45.154878651806484,True
0.3,0.2,-0.25,0.9500000000000002,0.9750000000000002,43.33335157237068,True
0.3,0.2,-0.25,1.0000000000000002,0.75,59.181818847928184,False
0.3,0.2,-0.25,1.0000000000000002,0.775,56.04758995170355,False
0.3,0.2,-0.25,1.0000000000000002,0.8,53.041397681877214,False
0.3,0.2,-0.25,1.0000000000000002,0.8250000000000001,50.17654147238801,True
0.3,0.2,-0.25,1.0000000000000002,0.8500000000000001,47.47096598123011,True
0.3,0.2,-0.25,1.0000000000000002,0.8750000000000001,44.94876762629249,True
0.3,0.2,-0.25,1.0000000000000002,0.9000000000000001,42.63857355991016,True
0.3,0.2,-0.25,1.0000000000000002,0.9250000000000002,40.56801879301986,True
0.3,0.2,-0.25,1.0000000000000002,0.9500000000000002,38.75396021998495,True
0.3,0.2,-0.25,1.0000000000000002,0.9750000000000002,37.193369580177624,True
0.3,0.2,-0.25,1.0500000000000003,0.75,51.92484145842989,True
0.3,0.2,-0.25,1.0500000000000003,0.775,48.79586132847883,True
0.3,0.2,-0.25,1.0500000000000003,0.8,45.82430307537172,True
0.3,0.2,-0.25,1.0500000000000003,0.8250000000000001,43.03129321873778,True
0.3,0.2,-0.25,1.0500000000000003,0.8500000000000001,40.444845816056336,True
0.3,0.2,-0.25,1.0500000000000003,0.8750000000000001,38.09760842222093,True
0.3,0.2,-0.25,1.0500000000000003,0.9000000000000001,36.019284468532916,True
0.3,0.2,-0.25,1.0500000000000003,0.9250000000000002,34.224636547289364,True
0.3,0.2,-0.25,1.0500000000000003,0.9500000000000002,32.70460145960641,True
0.3,0.2,-0.25,1.0500000000000003,0.9750000000000002,31.42938472631619,True
0.3,0.2,-0.25,1.1000000000000003,0.75,44.592230951227236,True
0.3,0.2,-0.25,1.1000000000000003,0.775,41.5139946671894,True
0.3,0.2,-0.25,1.1000000000000003,0.8,38.63625290385389,True
0.3,0.2,-0.25,1.1000000000000003,0.8250000000000001,35.99170012853637,True
0.3,0.2,-0.25,1.1000000000000003,0.8500000000000001,33.61784303297149,True
0.3,0.2,-0.25,1.1000000000000003,0.8750000000000001,31.54716454041764,True
0.3,0.2,-0.25,1.1000000000000003,0.9000000000000001,29.7928554399068,True
0.3,0.2,-0.25,1.1000000000000003,0.9250000000000002,28.341103884113775,True
0.3,0.2,-0.25,1.1000000000000003,0.9500000000000002,27.158590256574403,True
0.3,0.2,-0.25,1.1000000000000003,0.9750000000000002,26.208312393997137,True
0.3,0.2,-0.25,1.1500000000000004,0.75,37.27387622104743,True
0.3,0.2,-0.25,1.1500000000000004,0.775,34.31797087299973,True
0.3,0.2,-0.25,1.1500000000000004,0.8,31.627154609344824,True
0.3,0.2,-0.25,1.1500000000000004,0.8250000000000001,29.245537494964978,True
0.3,0.2,-0.25,1.1500000000000004,0.8500000000000001,27.210369424937454,True
0.3,0.2,-0.25,1.1500000000000004,0.8750000000000001,25.535685324682273,True
0.3,0.2,-0.25,1.1500000000000004,0.9000000000000001,24.206422885330948,True
0.3,0.2,-0.25,1.1500000000000004,0.9250000000000002,23.19036613469555,True
0.3,0.2,-0.25,1.1500000000000004,0.9500000000000002,22.45577544560858,True
0.3,0.2,-0.25,1.1500000000000004,0.9750000000000002,21.98035013956375,True
0.3,0.2,-0.25,1.2000000000000004,0.75,30.119935761939775,True
0.3,0.2,-0.25,1.2000000000000004,0.775,27.405925200046624,True
0.3,0.2,-0.25,1.2000000000000004,0.8,25.05229808152838,True
0.3,0.2,-0.25,1.2000000000000004,0.8250000000000001,23.105648397708404,True
0.3,0.2,-0.25,1.2000000000000004,0.8500000000000001,21.58616119336453,True
0.3,0.2,-0.25,1.2000000000000004,0.8750000000000001,20.482776850623615,True
0.3,0.2,-0.25,1.2000000000000004,0.9000000000000001,19.767005643323714,True
0.3,0.2,-0.25,1.2000000000000004,0.9250000000000002,19.407489071910224,True
0.3,0.2,-0.25,1.2000000000000004,0.9500000000000002,19.373092438821114,True
0.3,0.2,-0.25,1.2000000000000004,0.9750000000000002,19.63069132728046,True
0.3,0.2,-0.2,0.75,0.75,84.87209965067338,False
0.3,0.2,-0.2,0.75,0.775,81.89265222164727,True
0.3,0.2,-0.2,0.75,0.8,78.990684886789,True
0.3,0.2,-0.2,0.75,0.8250000000000001,76.16875187943361,False
0.3,0.2,-0.2,0.75,0.8500000000000001,73.42912504427382,False
0.3,0.2,-0.2,0.75,0.8750000000000001,70.77632151179198,False
0.3,0.2,-0.2,0.75,0.9000000000000001,68.21665119251973,False
0.3,0.2,-0.2,0.75,0.9250000000000002,65.75857449093424,True
0.3,0.2,-0.2,0.75,0.9500000000000002,63.413672787010775,True
0.3,0.2,-0.2,0.75,0.9750000000000002,61.19647708111969,True
0.3,0.2,-0.2,0.8,0.75,78.20261633736597,False
0.3,0.2,-0.2,0.8,0.775,75.15510682628606,False
0.3,0.2,-0.2,0.8,0.8,72.1958990292876,False
0.3,0.2,-0.2,0.8,0.8250000000000001,69.32819188657248,True
0.3,0.2,-0.2,0.8,0.8500000000000001,66.55714505464987,True
0.3,0.2,-0.2,0.8,0.8750000000000001,63.8900440433766,True
0.3,0.2,-0.2,0.8,0.9000000000000001,61.337063178623005,True
0.3,0.2,-0.2,0.8,0.9250000000000002,58.911772241784526,True
0.3,0.2,-0.2,0.8,0.9500000000000002,56.63126960671391,True
0.3,0.2,-0.2,0.8,0.9750000000000002,54.515164255172124,True
0.3,0.2,-0.2,0.8500000000000001,0.75,71.30752923819149,True
0.3,0.2,-0.2,0.8500000000000001,0.775,68.20505704685247,True
0.3,0.2,-0.2,0.8500000000000001,0.8,65.20422044318168,True
0.3,0.2,-0.2,0.8500000000000001,0.8250000000000001,62.310861067101506,True
0.3,0.2,-0.2,0.8500000000000001,0.8500000000000001,59.53350239350865,False
0.3,0.2,-0.2,0.8500000000000001,0.8750000000000001,56.884079794679884,True
0.3,0.2,-0.2,0.8500000000000001,0.9000000000000001,54.378565397955434,True
0.3,0.2,-0.2,0.8500000000000001,0.9250000000000002,52.03683075191274,True
0.3,0.2,-0.2,0.8500000000000001,0.9500000000000002,49.88101761013788,True
0.3,0.2,-0.2,0.8500000000000001,0.9750000000000002,47.93118978525633,True
0.3,0.2,-0.2,0.9000000000000001,0.75,64.2127165203673,True
0.3,0.2,-0.2,0.9000000000000001,0.775,61.07365370883526,True
0.3,0.2,-0.2,0.9000000000000001,0.8,58.05412432417705,True
0.3,0.2,-0.2,0.9000000000000001,0.8250000000000001,55.1639853914812,True
0.3,0.2,-0.2,0.9000000000000001,0.8500000000000001,52.41719725037323,True
0.3,0.2,-0.2,0.9000000000000001,0.8750000000000001,49.83238782206831,True
0.3,0.2,-0.2,0.9000000000000001,0.9000000000000001,47.432523604285336,True
0.3,0.2,-0.2,0.9000000000000001,0.9250000000000002,45.24234709242427,True
0.3,0.2,-0.2,0.9000000000000001,0.9500000000000002,43.28237773363815,True
0.3,0.2,-0.2,0.9000000000000001,0.9750000000000002,41.56109795043021,True
0.3,0.2,-0.2,0.9500000000000002,0.75,56.955135201179665,True
0.3,0.2,-0.2,0.9500000000000002,0.775,53.80601029859529,True
0.3,0.2,-0.2,0.9500000000000002,0.8,50.801273481863376,True
0.3,0.2,-0.2,0.9500000000000002,0.8250000000000001,47.95713374798809,True
0.3,0.2,-0.2,0.9500000000000002,0.8500000000000001,45.295290972040355,True
0.3,0.2,-0.2,0.9500000000000002,0.8750000000000001,42.84222361786741,True
0.3,0.2,-0.2,0.9500000000000002,0.9000000000000001,40.625418923716644,True
0.3,0.2,-0.2,0.9500000000000002,0.9250000000000002,38.66566460740853,True
0.3,0.2,-0.2,0.9500000000000002,0.9500000000000002,36.96792693384384,True
0.3,0.2,-0.2,0.9500000000000002,0.9750000000000002,35.517580460899154,True
0.3,0.2,-0.2,1.0000000000000002,0.75,49.58852097851676,True
0.3,0.2,-0.2,1.0000000000000002,0.775,46.46858056677778,True
0.3,0.2,-0.2,1.0000000000000002,0.8,43.52884556548555,True
0.3,0.2,-0.2,1.0000000000000002,0.8250000000000001,40.79462361731802,True
0.3,0.2,-0.2,1.0000000000000002,0.8500000000000001,38.296530355623624,True
0.3,0.2,-0.2,1.0000000000000002,0.8750000000000001,36.06538827397089,True
0.3,0.2,-0.2,1.0000000000000002,0.9000000000000001,34.12245613532233,True
0.3,0.2,-0.2,1.0000000000000002,0.9250000000000002,32.469474436732185,True
0.3,0.2,-0.2,1.0000000000000002,0.9500000000000002,31.08692386103752,True
0.3,0.2,-0.2,1.0000000000000002,0.9750000000000002,29.942674150831568,True
